time,open,xgb_prediction,lstm_prediction
2017-03-17,23.11,23.184114,22.157270431518555
2017-03-20,23.29,23.501854,22.39983940124512
2017-03-21,23.6,23.83989,22.51993751525879
2017-03-22,23.67,23.61065,22.687108993530277
2017-03-23,23.48,23.922104,22.6776180267334
2017-03-24,23.98,23.840433,22.926328659057617
2017-03-27,23.67,23.685272,22.87479782104492
2017-03-28,23.54,23.355944,22.749771118164062
2017-03-29,23.2,23.331297,22.67375946044922
2017-03-30,23.23,23.329664,22.59303474426269
2017-03-31,23.17,23.146578,22.54139518737793
2017-04-03,22.98,22.850838,22.368560791015625
2017-04-04,22.73,23.046272,22.290098190307617
2017-04-05,22.92,23.041378,22.428136825561523
2017-04-07,22.8,23.039335,22.258638381958008
2017-04-10,22.98,23.039335,22.310209274291992
2017-04-11,22.86,23.147814,22.19162940979004
2017-04-12,23.04,23.039335,22.189903259277344
2017-04-13,22.83,23.039335,22.085952758789062
2017-04-14,22.86,22.72878,22.07608985900879
2017-04-17,22.64,22.227936,21.95481300354004
2017-04-18,22.11,22.35437,21.63071632385254
2017-04-19,22.3,22.383373,21.5286922454834
2017-04-20,22.36,22.032099,21.58587074279785
2017-04-21,22.05,22.230099,21.44478988647461
2017-04-24,22.11,22.017426,21.41799736022949
2017-04-25,21.86,22.017038,21.193649291992188
2017-04-26,21.86,21.903898,21.168384552001957
2017-04-27,21.92,21.718355,21.10687255859375
2017-04-28,21.67,21.988049,21.12439346313477
2017-05-03,21.86,22.234993,21.191553115844727
2017-05-04,22.11,22.751,21.08651161193848
2017-05-05,22.61,22.538774,21.538949966430664
2017-05-08,22.48,22.38133,21.59297752380371
2017-05-09,22.26,22.841839,21.416410446166992
2017-05-10,22.7,23.04301,21.75982093811035
2017-05-11,22.92,23.04301,21.85415267944336
2017-05-12,22.89,22.8497,21.969209671020508
2017-05-15,22.67,22.715092,21.89308738708496
2017-05-16,22.48,22.541843,21.77359390258789
2017-05-17,22.42,22.54245,21.667116165161133
2017-05-18,22.48,22.715502,21.70526123046875
2017-05-19,22.67,23.052748,21.959096908569336
2017-05-22,23.11,23.476488,22.06018447875977
2017-05-23,23.36,23.330471,22.2647647857666
2017-05-24,23.14,23.617765,22.29908561706543
2017-05-25,23.54,23.238674,22.53727531433105
2017-05-26,23.08,23.046467,22.41206169128418
2017-05-29,23.11,22.863373,22.20313835144043
2017-05-30,22.86,22.744867,22.1099910736084
2017-05-31,22.86,22.570183,22.013599395751957
2017-06-01,22.67,22.745277,22.014131546020508
2017-06-02,22.61,22.721977,21.97255516052246
2017-06-05,22.67,23.337175,21.90997886657715
2017-06-06,23.23,24.117386,22.36733627319336
2017-06-07,24.1,23.953363,22.921358108520508
2017-06-08,23.79,23.68534,23.10280418395996
2017-06-09,23.73,24.004704,22.86620140075684
2017-06-12,23.92,23.89846,22.958324432373047
2017-06-13,23.7,24.1128,22.8741512298584
2017-06-14,24.01,24.38375,22.98751640319824
2017-06-15,24.41,24.693172,23.37967872619629
2017-06-16,24.82,24.691576,23.695371627807617
2017-06-19,24.82,24.74421,23.69528007507324
2017-06-20,24.79,24.66945,23.74742126464844
2017-06-21,24.48,24.155016,24.014528274536133
2017-06-22,24.1,23.836418,23.652734756469727
2017-06-23,23.7,23.874939,23.25876808166504
2017-06-26,23.85,24.159843,23.318443298339844
2017-06-27,24.16,23.950691,23.354623794555664
2017-06-28,23.82,23.828457,23.170520782470703
2017-06-29,23.85,23.861261,23.101533889770508
2017-06-30,23.85,24.105198,23.076398849487305
2017-07-03,23.98,24.345404,23.096885681152344
2017-07-04,24.29,24.234081,23.317121505737305
2017-07-05,24.29,24.239542,23.28464698791504
2017-07-06,24.16,24.694365,23.21211624145508
2017-07-07,24.6,24.262537,23.33782768249512
2017-07-10,24.23,23.836418,23.16909408569336
2017-07-11,23.67,23.903646,23.11412048339844
2017-07-12,23.98,23.839607,23.106210708618164
2017-07-13,23.98,23.873238,22.974233627319336
2017-07-14,23.79,23.897171,22.98457336425781
2017-07-17,23.82,23.588684,22.9821720123291
2017-07-18,23.42,23.61016,22.87236595153809
2017-07-19,23.54,23.483946,22.74894142150879
2017-07-20,23.36,23.40013,22.629281997680664
2017-07-21,23.42,23.144218,22.717254638671875
2017-07-24,23.04,23.333303,22.443300247192383
2017-07-25,23.17,23.331707,22.34713554382324
2017-07-26,23.32,23.350285,22.384876251220703
2017-07-27,23.29,23.34661,22.37293815612793
2017-07-28,23.26,23.489407,22.426183700561523
2017-07-31,23.36,23.627209,22.56865119934082
2017-08-01,23.67,23.999586,22.523303985595703
2017-08-02,23.73,23.854975,22.833637237548828
2017-08-03,23.85,23.897171,22.78934669494629
2017-08-04,23.85,23.826824,22.849489212036133
2017-08-07,23.73,23.832285,22.65459632873535
2017-08-08,23.7,23.994484,22.7586727142334
2017-08-09,23.92,23.664257,22.92793655395508
2017-08-10,23.39,23.602968,22.823915481567383
2017-08-11,23.32,23.383038,22.73665809631348
2017-08-14,23.32,23.487774,22.56768226623535
2017-08-15,23.42,23.324234,22.536596298217773
2017-08-16,23.23,23.487774,22.523855209350582
2017-08-17,23.36,23.329664,22.466880798339844
2017-08-18,23.23,23.487774,22.430418014526367
2017-08-21,23.36,23.34661,22.414426803588867
2017-08-22,23.36,23.138803,22.302064895629883
2017-08-23,23.04,23.147814,22.240875244140625
2017-08-24,23.14,23.245634,22.11064338684082
2017-08-25,23.08,23.245634,22.1245231628418
2017-08-28,23.14,23.388498,22.1038761138916
2017-08-29,23.32,23.144218,22.30781364440918
2017-08-30,23.04,23.147814,22.104188919067383
2017-08-31,22.98,23.245634,22.161352157592773
2017-09-01,23.29,23.391768,22.123971939086918
2017-09-05,23.29,23.868034,22.31954765319824
2017-09-06,23.67,23.826824,22.6471004486084
2017-09-07,23.67,23.602242,22.5168399810791
2017-09-08,23.67,23.608528,22.468969345092773
2017-09-11,23.54,23.628912,22.4666748046875
2017-09-12,23.48,23.841522,22.536380767822266
2017-09-13,23.92,23.832285,22.799177169799805
2017-09-14,23.79,23.923912,22.739404678344727
2017-09-15,23.85,23.837044,22.89689826965332
2017-09-18,23.67,23.48682,22.873788833618164
2017-09-19,23.32,23.35458,22.783735275268555
2017-09-20,23.32,23.70344,22.885438919067383
2017-09-21,23.54,23.690733,23.02469253540039
2017-09-22,23.57,23.482313,22.964672088623047
2017-09-25,23.45,23.482313,22.858346939086918
2017-09-26,23.36,23.487774,22.736780166625977
2017-09-27,23.6,23.61016,22.79730796813965
2017-09-28,23.67,23.841522,22.753517150878903
2017-09-29,23.7,24.004856,22.93665885925293
2017-10-02,24.05,24.030165,23.069669723510746
2017-10-03,24.05,24.024704,23.03025245666504
2017-10-04,23.86,24.829067,22.93729782104492
2017-10-05,24.94,24.779234,23.60062599182129
2017-10-06,24.62,24.762836,23.876861572265625
2017-10-09,25.04,25.35242,24.02604866027832
2017-10-10,25.07,25.350824,24.187719345092773
2017-10-11,25.32,25.293697,24.38738441467285
2017-10-12,25.04,24.8142,24.35420036315918
2017-10-13,24.82,25.351007,24.30340003967285
2017-10-16,25.1,24.797823,24.50880622863769
2017-10-17,24.85,26.239326,24.3940486907959
2017-10-18,26.02,26.29103,24.942312240600582
2017-10-19,25.9,25.537615,25.127347946166992
2017-10-20,25.8,26.374712,24.926454544067383
2017-10-23,25.99,25.446775,25.013917922973636
2017-10-24,25.36,25.334631,24.77998924255371
2017-10-25,25.45,26.332449,24.7576961517334
2017-10-26,25.93,25.597767,24.97273063659668
2017-10-27,25.83,26.66457,24.941192626953125
2017-10-30,26.92,26.490654,25.53712654113769
2017-10-31,26.66,26.300127,25.466917037963867
2017-11-01,26.47,26.403732,25.66273498535156
2017-11-02,26.47,26.315891,25.645038604736328
2017-11-03,26.34,26.518478,25.44769096374512
2017-11-06,26.72,27.930717,25.78278160095215
2017-11-07,27.04,26.763563,25.940858840942383
2017-11-08,27.01,28.11938,25.99380111694336
2017-11-09,27.87,27.774584,26.59892845153809
2017-11-10,27.36,27.939575,26.34617805480957
2017-11-13,27.68,27.939575,26.59510040283203
2017-11-14,27.68,28.018663,26.79376792907715
2017-11-15,27.87,27.913881,26.90725326538086
2017-11-16,27.84,28.202953,26.938093185424805
2017-11-17,28.51,28.026646,27.17947196960449
2017-11-20,28.25,28.076826,27.267322540283203
2017-11-21,28.82,30.299082,27.55690193176269
2017-11-22,29.72,30.46621,28.23868560791016
2017-11-23,30.99,30.346376,29.149118423461918
2017-11-24,30.22,30.110188,29.20015525817871
2017-11-27,30.22,30.401842,28.983306884765625
2017-11-28,30.61,30.517721,29.162992477416992
2017-11-29,30.54,31.23627,29.39930534362793
2017-11-30,31.05,31.197826,29.642658233642575
2017-12-01,30.92,31.03677,29.925302505493164
2017-12-04,30.86,31.553982,29.80464744567871
2017-12-05,31.18,30.458416,30.079078674316406
2017-12-06,30.54,30.35625,29.74435806274414
2017-12-07,30.54,30.094387,29.73489570617676
2017-12-08,30.29,29.972178,29.53300094604492
2017-12-11,29.27,28.7146,29.08112525939941
2017-12-12,28.82,28.4895,28.119993209838867
2017-12-13,28.63,28.223103,27.8636531829834
2017-12-14,28.0,28.703398,27.544761657714844
2017-12-15,28.82,29.927435,27.727413177490234
2017-12-18,29.91,30.486315,27.92655372619629
2017-12-19,30.48,30.306871,28.938735961914062
2017-12-20,30.38,31.459328,28.84754753112793
2017-12-21,31.18,31.192194,29.424055099487305
2017-12-22,30.67,32.47108,29.47954559326172
2017-12-25,32.45,32.520134,30.714731216430664
2017-12-26,32.77,32.059082,30.788637161254883
2017-12-27,32.71,33.856693,31.29743766784668
2017-12-28,33.41,34.52538,31.711301803588867
2017-12-29,34.36,34.477833,32.76951217651367
2018-01-02,34.36,35.015854,33.17277908325195
2018-01-03,35.32,34.922863,33.8653678894043
2018-01-04,34.74,35.21958,33.80954360961914
2018-01-05,35.06,34.200005,34.15359115600586
2018-01-08,34.36,35.22435,33.30759048461914
2018-01-09,35.63,37.220097,33.9516716003418
2018-01-10,37.1,36.754112,35.251583099365234
2018-01-11,36.59,37.2193,35.33088302612305
2018-01-12,37.41,36.775955,35.67033767700195
2018-01-15,36.9,38.048225,35.5704460144043
2018-01-16,37.73,37.9915,36.14185333251953
2018-01-17,38.05,35.679356,36.36922836303711
2018-01-18,35.63,37.28527,35.10812759399414
2018-01-19,37.29,38.856804,35.8476448059082
2018-01-22,39.45,40.177197,36.66042709350586
2018-01-23,40.28,40.496708,37.79097366333008
2018-01-24,40.28,40.58175,38.44274520874024
2018-01-25,41.68,43.86572,38.500431060791016
2018-01-26,44.16,43.92214,40.4456901550293
2018-01-29,44.54,43.17222,41.2088623046875
2018-01-30,42.31,42.723286,41.62604904174805
2018-01-31,42.63,42.34473,41.66810607910156
2018-02-01,42.25,42.361755,40.96930694580078
2018-02-02,42.95,42.653667,41.1557731628418
2018-02-05,42.0,37.625824,41.770606994628906
2018-02-06,37.16,40.303574,40.61120223999024
2018-02-07,41.36,40.349094,39.77265167236328
2018-02-08,39.83,38.762573,39.3664436340332
2018-02-09,37.22,38.916092,38.97296524047852
2018-02-12,39.45,40.41732,38.05880355834961
2018-02-13,40.91,41.075706,38.45588302612305
2018-02-21,41.36,42.31844,38.57950592041016
2018-02-22,41.74,42.661625,39.45953750610352
2018-02-23,42.63,46.439114,40.04199600219727
2018-02-26,47.28,45.773254,42.41945266723633
2018-02-27,46.39,45.920677,42.786319732666016
2018-02-28,45.88,46.54501,43.76726150512695
2018-03-01,46.2,44.862034,45.023563385009766
2018-03-02,44.54,45.766598,44.80273818969727
2018-03-05,45.81,43.27208,44.63204193115234
2018-03-06,43.9,45.2436,43.76813888549805
2018-03-07,45.5,44.504642,44.55842590332031
2018-03-08,44.29,44.677334,44.242374420166016
2018-03-09,44.86,45.061073,43.66648483276367
2018-03-09,44.86,45.037743,44.11864471435547
2018-03-12,45.81,45.719906,43.82916641235352
2018-03-13,45.81,45.78201,43.960636138916016
2018-03-14,46.2,46.50937,43.89532852172852
2018-03-15,46.45,46.70596,44.438453674316406
2018-03-16,47.4,47.964912,44.949649810791016
2018-03-19,48.1,47.10739,45.20804214477539
2018-03-20,46.64,47.352276,45.88508224487305
2018-03-21,47.4,47.062958,45.86592483520508
2018-03-22,47.09,44.589664,45.86210250854492
2018-03-23,43.59,44.509384,45.53107833862305
2018-03-26,44.54,45.73118,44.56842041015625
2018-03-27,46.32,44.92625,44.86056900024414
2018-03-28,44.48,44.650375,44.3022689819336
2018-03-29,45.05,45.113396,43.992183685302734
2018-03-30,45.18,44.726974,43.712703704833984
2018-04-02,45.18,47.25341,43.5770378112793
2018-04-03,47.09,47.68503,44.61793899536133
2018-04-04,47.4,47.160217,45.00139236450195
2018-04-05,46.96,46.701046,44.92090225219727
2018-04-06,46.83,47.127407,44.89750289916992
2018-04-09,46.77,47.12113,44.8964729309082
2018-04-10,47.4,47.720726,45.49357986450195
2018-04-11,47.53,44.93759,46.104373931884766
2018-04-12,45.11,45.0601,45.16004180908203
2018-04-13,45.37,43.083775,44.77280807495117
2018-04-16,42.76,42.030704,43.13361358642578
2018-04-17,42.0,42.64302,42.0281867980957
2018-04-18,43.14,40.881203,41.86619186401367
2018-04-19,40.98,39.001904,40.77867126464844
2018-04-20,38.94,40.79268,39.030181884765625
2018-04-23,41.04,37.72816,39.33005905151367
2018-04-24,37.54,38.374012,37.40932083129883
2018-04-26,38.18,37.03445,37.07686996459961
2018-04-27,37.03,38.458065,35.89785385131836
2018-05-02,38.56,37.042534,36.36605072021485
2018-05-03,37.03,38.31591,35.727718353271484
2018-05-04,38.3,37.88522,36.07048797607422
2018-05-07,38.05,39.42695,36.416351318359375
2018-05-08,39.01,38.701862,37.57882308959961
2018-05-09,38.62,37.8965,37.09947967529297
2018-05-10,38.11,35.79325,37.4578742980957
2018-05-11,35.95,36.785763,35.6853141784668
2018-05-14,37.03,37.02869,36.056148529052734
2018-05-15,37.1,37.318203,35.90803527832031
2018-05-16,37.22,36.17382,36.54072952270508
2018-05-17,36.27,36.23682,35.71304702758789
2018-05-18,36.2,35.846886,35.6522216796875
2018-05-21,35.95,35.083626,34.934898376464844
2018-05-22,34.93,33.733795,34.73276901245117
2018-05-23,33.72,34.641712,33.72298049926758
2018-05-24,34.68,33.832264,33.63536834716797
2018-05-25,33.98,31.455845,32.71232604980469
2018-05-28,31.18,30.470617,31.614341735839844
2018-05-29,30.22,32.492516,30.186115264892575
2018-05-30,32.45,32.61364,30.96812629699707
2018-05-31,32.77,34.54748,31.57624244689941
2018-06-01,34.42,36.2367,32.54634094238281
2018-06-04,35.95,37.61098,34.2025146484375
2018-06-05,37.29,37.13798,35.378143310546875
2018-06-06,36.97,37.6487,35.09605026245117
2018-06-07,37.54,37.15279,35.80120086669922
2018-06-08,37.1,38.027435,36.22929763793945
2018-06-11,37.8,37.454563,36.64126968383789
2018-06-12,37.22,36.722702,36.22684097290039
2018-06-13,36.65,38.05379,36.54837417602539
2018-06-14,38.11,36.74081,37.38434982299805
2018-06-15,36.59,37.60945,36.775020599365234
2018-06-18,37.48,35.625626,36.89082717895508
2018-06-19,34.68,35.979664,35.92110824584961
2018-06-20,36.27,36.884323,35.40946578979492
2018-06-21,36.9,36.01183,35.60158920288086
2018-06-22,35.7,37.322525,34.86738204956055
2018-06-25,38.18,37.63691,35.41875076293945
2018-06-26,37.22,37.561234,35.828956604003906
2018-06-27,37.54,36.616062,35.759002685546875
2018-06-28,36.27,36.723335,35.70686340332031
2018-06-29,36.84,36.826977,35.41790008544922
2018-07-02,36.59,36.877254,35.7354621887207
2018-07-03,37.1,35.574398,35.441410064697266
2018-07-04,35.76,35.3879,34.85529708862305
2018-07-05,35.25,32.308002,34.82007598876953
2018-07-06,32.52,34.96946,33.0547981262207
2018-07-09,35.0,34.895554,33.81328201293945
2018-07-10,35.32,33.560722,33.45943069458008
2018-07-11,33.02,32.41177,33.04631423950195
2018-07-12,32.58,33.88996,31.97414970397949
2018-07-13,33.92,35.033375,32.05108642578125
2018-07-16,35.0,34.73502,32.786712646484375
2018-07-17,34.36,35.56818,33.209896087646484
2018-07-18,35.51,36.800537,33.59636306762695
2018-07-19,36.71,36.180817,34.66069412231445
2018-07-20,35.95,36.210487,34.0588493347168
2018-07-23,36.14,36.2166,34.8829231262207
2018-07-24,36.27,36.2876,34.94534683227539
2018-07-25,36.46,35.20611,35.16363906860352
2018-07-26,35.25,36.273346,34.38270950317383
2018-07-27,36.08,35.911575,34.90279006958008
2018-07-30,36.27,36.828495,35.22922134399414
2018-07-31,36.33,37.282665,35.326499938964844
2018-08-01,37.6,37.21115,35.78078842163086
2018-08-02,37.03,37.61179,36.028648376464844
2018-08-03,37.86,37.165257,36.05405807495117
2018-08-06,37.03,37.657383,35.82112121582031
2018-08-07,37.41,39.381237,35.90707778930664
2018-08-08,39.2,39.387775,37.18708801269531
2018-08-09,39.51,39.4436,37.47048568725586
2018-08-10,38.81,40.33771,37.79459762573242
2018-08-13,40.09,40.2384,38.5785026550293
2018-08-14,40.6,39.716965,38.87820053100586
2018-08-15,40.21,38.78825,38.79426193237305
2018-08-16,38.18,38.688133,38.02565383911133
2018-08-17,38.88,39.532692,37.92719268798828
2018-08-20,39.45,39.221554,38.18765258789063
2018-08-21,38.81,39.735626,37.8281364440918
2018-08-22,39.96,39.432926,38.48646926879883
2018-08-23,39.45,39.73395,38.310733795166016
2018-08-24,39.83,39.52302,38.11959457397461
2018-08-27,39.77,40.265965,38.0928840637207
2018-08-28,40.4,40.818058,38.57944869995117
2018-08-29,40.66,40.17016,38.99543762207031
2018-08-30,40.15,40.458824,38.561012268066406
2018-08-31,40.6,39.534004,38.80543518066406
2018-09-04,39.77,38.89583,38.67661666870117
2018-09-05,38.81,38.796783,37.9652214050293
2018-09-06,38.56,38.090076,37.83242034912109
2018-09-07,38.24,39.474533,37.4168586730957
2018-09-10,39.45,39.53674,38.091678619384766
2018-09-11,39.13,40.192535,38.0087776184082
2018-09-12,40.21,39.756092,38.35436630249024
2018-09-13,39.96,40.246902,38.33977127075195
2018-09-14,40.21,40.990154,38.21732711791992
2018-09-17,40.72,40.12683,38.86799621582031
2018-09-18,39.77,40.27516,38.58843612670898
2018-09-19,40.53,40.25571,38.6983528137207
2018-09-20,40.28,40.99787,38.83359909057617
2018-09-21,41.36,41.239513,39.24624252319336
2018-09-24,41.68,41.00961,39.83689498901367
2018-09-25,41.23,40.95248,40.05961227416992
2018-09-26,40.98,40.52038,39.958797454833984
2018-09-27,40.6,40.574093,39.55611801147461
2018-09-28,40.53,40.2099,39.249813079833984
2018-10-01,40.4,39.732983,39.21969985961914
2018-10-02,39.77,40.18132,38.81295394897461
2018-10-03,40.34,40.221924,38.941165924072266
2018-10-04,40.09,40.199085,38.78385543823242
2018-10-05,40.28,40.199085,38.81020736694336
2018-10-08,39.96,39.701557,38.77010726928711
2018-10-09,39.83,39.744453,38.63663101196289
2018-10-10,39.89,39.236397,38.445430755615234
2018-10-11,38.67,36.796875,38.35744094848633
2018-10-12,36.74,38.738712,36.93571090698242
2018-10-15,38.54,38.050587,37.23005676269531
2018-10-16,38.02,38.108974,36.78592300415039
2018-10-17,38.6,38.10024,36.74606704711914
2018-10-18,38.02,37.06694,36.67627334594727
2018-10-19,36.74,36.971287,36.22636032104492
2018-10-22,37.7,36.77467,35.9384880065918
2018-10-23,36.74,35.61556,35.50725173950195
2018-10-24,35.96,35.273106,34.98453140258789
2018-10-25,34.16,35.441753,34.851009368896484
2018-10-26,36.03,34.358036,33.912715911865234
2018-10-29,34.35,33.95463,33.748104095458984
2018-10-30,34.09,35.041245,33.28752136230469
2018-10-31,34.93,35.933304,33.673095703125
2018-11-01,35.96,35.38352,34.331199645996094
2018-11-02,35.45,36.3094,34.131107330322266
2018-11-05,36.03,36.279247,34.57367706298828
2018-11-06,36.74,35.844646,34.715030670166016
2018-11-07,35.96,35.8908,34.38118362426758
2018-11-08,36.54,35.89444,34.29364776611328
2018-11-09,35.58,35.01295,34.63087844848633
2018-11-12,34.8,35.023468,34.07331085205078
2018-11-13,34.35,34.34112,33.933738708496094
2018-11-14,34.54,34.380096,33.65132522583008
2018-11-15,34.29,34.604836,33.52712631225586
2018-11-16,34.8,34.588104,33.23503494262695
2018-11-19,34.8,35.039814,33.21808242797852
2018-11-20,34.8,34.601765,33.47737503051758
2018-11-21,34.22,35.80178,33.27194595336914
2018-11-22,35.45,35.342182,33.7585334777832
2018-11-23,35.25,34.842308,33.71270751953125
2018-11-26,34.8,34.987885,33.24257278442383
2018-11-27,35.06,34.51759,33.44572067260742
2018-11-28,34.42,35.562172,33.22687530517578
2018-11-29,35.83,35.42504,33.81071853637695
2018-11-30,35.38,35.861736,34.129913330078125
2018-12-03,36.54,37.282665,34.283451080322266
2018-12-04,37.25,36.822803,35.41289138793945
2018-12-05,36.74,37.21285,35.33183288574219
2018-12-06,36.99,36.732113,35.7874641418457
2018-12-07,36.99,36.803425,35.49017333984375
2018-12-10,36.86,36.781578,35.46823501586914
2018-12-11,36.67,36.765636,35.419307708740234
2018-12-12,36.93,37.305244,35.248802185058594
2018-12-13,37.57,36.882473,36.00062942504883
2018-12-14,37.06,36.071526,35.88437271118164
2018-12-17,36.09,35.209183,35.2795295715332
2018-12-18,34.87,35.724407,34.77387619018555
2018-12-19,35.51,35.075714,34.48384475708008
2018-12-20,34.99,35.361618,34.09576797485352
2018-12-21,35.12,35.015224,33.897396087646484
2018-12-24,35.12,34.025784,33.87043380737305
2018-12-25,33.51,34.003098,33.21586990356445
2018-12-26,33.9,34.568142,32.78837203979492
2018-12-27,34.8,34.682995,32.81979751586914
2018-12-28,34.67,34.65279,33.06218338012695
2019-01-02,34.74,34.64673,33.14878463745117
2019-01-03,34.8,34.626675,33.02540969848633
2019-01-04,34.35,35.171364,33.2088508605957
2019-01-07,35.64,35.398087,33.39899063110352
2019-01-08,35.45,35.50158,33.66336441040039
2019-01-09,35.77,35.946156,34.0823974609375
2019-01-10,35.96,35.391495,34.32503128051758
2019-01-11,35.58,35.716225,34.24409484863281
2019-01-14,35.58,35.722385,34.30145263671875
2019-01-15,35.64,36.307537,34.413936614990234
2019-01-16,36.28,35.68638,34.6242790222168
2019-01-17,35.64,35.718704,34.515403747558594
2019-01-18,35.58,35.363342,34.342891693115234
2019-01-21,35.19,35.950035,34.233009338378906
2019-01-22,36.09,35.70595,34.421329498291016
2019-01-23,35.38,35.712543,34.18683242797852
2019-01-24,35.7,35.718704,34.34268951416016
2019-01-25,35.77,35.96429,34.174808502197266
2019-01-28,36.09,35.877377,34.34336471557617
2019-01-29,35.77,36.81895,34.21066665649414
2019-01-30,36.54,36.75718,34.77734375
2019-01-31,36.61,36.762745,34.88702392578125
2019-02-01,36.74,36.243725,35.02701950073242
2019-02-11,36.74,37.675194,34.851844787597656
2019-02-12,37.44,37.657383,35.685787200927734
2019-02-13,37.77,38.70732,35.9850959777832
2019-02-14,38.54,38.747196,36.63966751098633
2019-02-15,38.67,38.037365,37.02002334594727
2019-02-18,38.35,38.735523,36.92846298217773
2019-02-19,38.67,38.037365,37.01695251464844
2019-02-20,38.22,37.979603,36.88465881347656
2019-02-21,38.35,38.717712,36.87052154541016
2019-02-22,38.8,39.75245,37.31008529663086
2019-02-25,40.28,40.857204,38.0151481628418
2019-02-26,40.86,40.41787,38.87380599975586
2019-02-27,40.47,39.724083,38.86856460571289
2019-02-28,39.89,38.91265,38.53116226196289
2019-03-01,39.31,39.81629,37.97932815551758
2019-03-04,40.09,40.46925,38.25521469116211
2019-03-05,40.47,40.604942,38.8653678894043
2019-03-06,40.67,40.413548,39.08538818359375
2019-03-07,40.41,40.954998,39.028690338134766
2019-03-08,40.22,40.427685,39.141056060791016
2019-03-12,40.6,41.053616,39.04545593261719
2019-03-13,41.89,42.271126,39.833274841308594
2019-03-14,42.02,43.06754,40.26364135742188
2019-03-15,43.31,42.79713,40.99660110473633
2019-03-18,42.86,43.49913,40.77140426635742
2019-03-19,43.57,42.96506,41.5811653137207
2019-03-20,42.99,42.971474,41.51191711425781
2019-03-21,43.12,42.802303,41.600399017333984
2019-03-22,43.05,42.92028,41.61665725708008
2019-03-25,41.89,42.233467,41.91435623168945
2019-03-26,42.6,42.26539,41.30398178100586
2019-03-27,42.47,42.261223,41.29323196411133
2019-03-28,42.34,42.969364,41.00534057617188
2019-03-29,43.18,43.288204,41.44887161254883
2019-04-01,43.76,43.542442,41.55132675170898
2019-04-02,43.82,43.492844,41.99106597900391
2019-04-03,43.5,43.27627,41.80708312988281
2019-04-04,43.31,43.518993,41.63027572631836
2019-04-05,43.7,43.878326,41.735633850097656
2019-04-08,43.89,45.053886,42.08866500854492
2019-04-09,44.92,45.095478,42.7955436706543
2019-04-10,44.79,44.567226,43.18783187866211
2019-04-11,44.47,43.913635,43.006343841552734
2019-04-12,44.21,43.857136,42.86368179321289
2019-04-16,43.82,43.501617,42.62516403198242
2019-04-17,43.76,43.872032,42.343894958496094
2019-04-18,43.5,43.878136,42.43377304077149
2019-04-19,43.76,43.765648,42.38189315795898
2019-04-22,43.24,43.815983,42.39435958862305
2019-04-23,43.82,43.494217,42.143367767333984
2019-04-24,43.5,43.9093,42.0274658203125
2019-04-25,44.15,43.43037,42.2855110168457
2019-04-26,43.7,43.809822,42.0156364440918
2019-05-02,43.57,42.95486,42.09503173828125
2019-05-03,43.05,42.984577,41.77529525756836
2019-05-06,42.66,42.79985,41.538360595703125
2019-05-07,42.73,42.2817,41.3968391418457
2019-05-08,41.63,42.244293,41.0886116027832
2019-05-09,42.15,42.244507,40.81921005249024
2019-05-10,42.21,42.250668,40.84648513793945
2019-05-13,42.41,42.68493,40.74747848510742
2019-05-14,42.15,42.756878,40.95008850097656
2019-05-15,42.99,42.978416,41.08345413208008
2019-05-16,43.05,42.984577,41.29703903198242
2019-05-17,43.05,42.984577,41.27310180664063
2019-05-20,43.05,43.510777,41.394527435302734
2019-05-21,43.76,43.51711,41.83462142944336
2019-05-22,43.5,43.301075,41.97858428955078
2019-05-23,43.44,43.455585,41.8992805480957
2019-05-24,43.37,42.78681,42.12848281860352
2019-05-27,43.18,43.459034,41.81563568115234
2019-05-28,43.18,43.515335,41.96737289428711
2019-05-29,43.57,43.441654,42.07688522338867
2019-05-30,43.5,43.435493,42.10689926147461
2019-05-31,43.5,43.26285,42.12816619873047
2019-06-03,42.86,42.786278,41.859989166259766
2019-06-04,42.54,43.277283,41.5676155090332
2019-06-05,43.31,42.96573,41.638710021972656
2019-06-06,42.99,42.703053,41.4292106628418
2019-06-07,42.86,42.331913,41.204227447509766
2019-06-10,43.05,43.011074,40.86788558959961
2019-06-11,42.86,43.45196,41.30190658569336
2019-06-12,43.44,42.966896,41.5812873840332
2019-06-13,43.18,43.273098,41.50449752807617
2019-06-14,43.5,44.551407,41.65146255493164
2019-06-17,44.6,44.604584,42.4230842590332
2019-06-18,44.47,45.140743,42.56965255737305
2019-06-19,45.37,45.124367,43.2204704284668
2019-06-20,44.92,45.872272,43.31057357788086
2019-06-21,45.76,45.844772,43.95831680297852
2019-06-24,46.08,46.670074,44.07652282714844
2019-06-25,46.92,46.66455,45.0604133605957
2019-06-26,46.66,45.13509,45.28678131103516
2019-06-27,45.76,44.771538,44.60040283203125
2019-06-28,44.86,45.79177,43.90090560913086
2019-07-01,45.76,45.931408,44.21590423583984
2019-07-02,46.08,45.69055,44.452903747558594
2019-07-03,45.44,44.74117,44.36496353149414
2019-07-04,45.11,46.666336,43.78000259399414
2019-07-05,46.72,46.70495,44.679595947265625
2019-07-08,46.4,45.9032,44.661319732666016
2019-07-09,46.08,45.967655,44.45916748046875
2019-07-10,46.72,46.693043,44.56250381469727
2019-07-11,46.79,47.99157,44.73112869262695
2019-07-12,47.69,47.89609,45.38641357421875
2019-07-15,47.5,48.009495,45.73644256591797
